case_id,orientation_orig,header_match,pixel_type,dim_x,dim_y,dim_z,dx,dy,dz,fov_x_mm,fov_y_mm,fov_z_mm,hu_min,hu_max,hu_p001,hu_p01,hu_p50,hu_p99,hu_p999,frac_below_air,bone_hu_p01,bone_hu_p05,bone_hu_p25,bone_hu_p50,bone_hu_p75,bone_hu_p95,bone_hu_p99,bone_frac_below_mip_thr,bone_frac_below_window,bone_frac_above_window,bone_volume_cm3,metal_cm3,metal_in_bone_cm3,vox_above_2500_cm3,above_mip_thr_outside_labels_cm3,metal_to_bone_mm,crop_side_px,crop_side_mm,px_mm_no_crop_256,px_mm_crop_256,bone_bbox_w_mm,bone_bbox_h_mm,bone_inside_crop,z_bone_first,z_bone_last,slices_with_bone,bone_z_extent_mm,n_frag_SA,main_is_lowest_SA,n_frag_LI,main_is_lowest_LI,n_frag_RI,main_is_lowest_RI,dist_SA_LI_mm,dist_SA_RI_mm,dist_LI_RI_mm,seconds,bonecrop_side_px,bonecrop_side_mm,px_mm_bonecrop_256,bone_inside_bonecrop,bonecrop_margin_min_mm,bonecrop_v,split
084,LPS,True,32-bit signed integer,512,512,268,0.849609375,0.849609375,1.0,435.0,435.0,268.0,-1023.0,19419.0,-1023.0,-1016.0,-907.0,335.0,933.0,0.0,14.0,81.0,181.0,289.0,458.0,832.0,1046.0,0.41275102536285213,0.0,8.177461824882381e-06,794.4426950454712,0.12704315185546874,0.0,0.1393143653869629,284.7513444900513,48.44658448706074,536,455.390625,1.69921875,1.77886962890625,286.318359375,169.072265625,True,14,245,232,232.0,2,True,4,True,2,True,1.69921875,1.69921875,3.3984375,59.8873450756073,381,323.701171875,1.2644577026367188,True,17.841796875,3,test
085,RAS,True,32-bit signed integer,413,235,356,0.9140625,0.9140625,0.8000000715255737,377.5078125,214.8046875,284.80002546310425,-1023.0,3648.0,-1011.0,-991.0,-79.0,626.0,1333.0,0.0,43.0,99.0,211.0,339.0,538.0,941.0,1162.0,0.33103312285005393,0.0,0.00019809126851678485,738.9594234411619,0.016710206572133755,0.0,0.06082515192256687,299.96023931853284,78.30043073318916,435,397.6171875,1.474639892578125,1.553192138671875,281.53125,147.1640625,True,37,311,275,220.00001966953278,2,True,4,True,2,True,1.6000001430511475,1.6000001430511475,1.828125,42.511375427246094,403,368.3671875,1.438934326171875,True,15.5390625,3,train
086,RAS,True,32-bit signed integer,512,283,265,0.658203125,0.658203125,1.0,337.0,186.271484375,265.0,-1054.0,1736.0,-1016.0,-1001.0,1.0,748.0,1259.0,3.1252083472231485e-05,88.0,158.0,274.0,392.0,610.0,987.0,1173.0,0.19132539627864448,0.0,0.0006037338811195381,691.7534994888306,0.0,0.0,0.0,278.06347917175293,,542,356.74609375,1.31640625,1.3935394287109375,271.837890625,137.564453125,True,13,236,224,224.0,2,True,3,True,2,True,1.31640625,1.31640625,5.265625,41.15953707695007,526,346.21484375,1.3524017333984375,True,23.6953125,3,train
087,RAS,True,32-bit signed integer,462,295,312,0.80859375,0.80859375,0.800000011920929,373.5703125,238.53515625,249.60000371932983,-1023.0,9618.0,-1021.0,-1016.0,-48.0,723.0,1446.0,0.0,-9.0,82.0,202.0,311.0,539.0,1089.0,1351.0,0.3697397727326464,0.0,0.015394691420491892,884.8862613303639,0.018830127233715757,0.0,0.021968481772668382,321.5322684020439,24.761548352429266,464,375.1875,1.459259033203125,1.465576171875,283.81640625,152.015625,True,28,292,265,212.00000315904617,3,True,4,True,1,True,1.600000023841858,1.6171875,3.234375,40.797178983688354,410,331.5234375,1.295013427734375,True,17.7890625,3,train
088,RAS,True,32-bit signed integer,499,251,406,0.890625,0.890625,0.800000011920929,444.421875,223.546875,324.80000483989716,-1023.0,1671.0,-1018.0,-1010.0,-68.0,459.0,1192.0,0.0,-16.0,27.0,118.0,235.0,406.0,787.0,1054.0,0.5280440724416136,0.0,6.655055812625572e-06,953.5161534663102,0.0,0.0,0.0,319.8025014451161,,515,458.671875,1.73602294921875,1.79168701171875,301.03125,160.3125,True,49,316,268,214.40000319480896,1,True,1,True,2,True,1.600000023841858,1.600000023841858,23.15625,35.209922790527344,422,375.84375,1.4681396484375,True,21.375,3,train
089,LPS,True,16-bit signed integer,512,512,291,0.775390625,0.775390625,1.0,397.0,397.0,291.0,-1023.0,2986.0,-1016.0,-1007.0,-101.0,472.0,1218.0,0.0,17.0,83.0,193.0,311.0,489.0,859.0,1072.0,0.3717112774496405,0.0,1.5584355746121358e-05,887.3195989646912,0.0,0.0,0.6240773849487304,583.4101457214356,,538,417.16015625,1.55078125,1.6295318603515625,273.712890625,167.484375,True,39,240,202,202.0,1,True,3,True,2,True,2.0,1.55078125,3.1015625,39.63783812522888,419,324.888671875,1.2690963745117188,True,21.7109375,3,train
090,LPS,True,16-bit signed integer,512,512,301,0.9760000109672546,0.9760000109672546,0.801025390625,499.7120056152344,499.7120056152344,241.108642578125,-2048.0,1756.0,-2048.0,-2048.0,-995.0,401.0,1258.0,0.30974568718691603,46.0,108.0,240.0,396.0,650.0,1143.0,1386.0,0.26645113349358185,0.0,0.021280397377025747,725.9837117431099,0.0,0.0,0.0,480.2543265555541,,394,384.5440043210983,1.9520000219345093,1.5021250168792903,267.42400300502777,155.1840017437935,True,39,290,252,201.8583984375,1,True,2,True,3,True,1.60205078125,1.60205078125,3.9040000438690186,43.54160141944885,305,297.68000334501266,1.1628125130664557,True,12.68800014257431,3,train
091,LPS,True,16-bit signed integer,512,512,274,0.6953125,0.6953125,1.0,356.0,356.0,274.0,-1023.0,1692.0,-1023.0,-1014.0,-951.0,478.0,1245.0,0.0,58.0,144.0,281.0,405.0,610.0,1022.0,1223.0,0.18737193877860703,0.0,0.002967248410371669,557.553021057129,0.0,0.0,0.0,348.0057314453125,,540,375.46875,1.390625,1.4666748046875,263.5234375,167.5703125,True,46,243,198,198.0,1,True,3,True,1,True,1.9666407351750852,1.390625,3.6971866943833116,29.281699657440186,442,307.328125,1.20050048828125,True,18.078125,3,train
092,LPS,True,16-bit signed integer,512,512,293,0.880859375,0.880859375,1.0,451.0,451.0,293.0,-1023.0,1526.0,-1023.0,-1014.0,-939.0,374.0,1025.7320000003092,0.0,31.0,89.0,197.0,308.0,485.0,875.0,1096.0,0.37312931614181133,0.0,3.659039331420334e-05,954.2421540489197,0.0,0.0,0.0,427.7772625770569,,534,470.37890625,1.76171875,1.8374176025390625,310.943359375,162.958984375,True,26,251,226,226.0,1,True,2,True,2,True,1.76171875,2.6652678953721636,30.0009892618469,35.398534536361694,459,404.314453125,1.5793533325195312,True,17.6171875,3,val
093,LPS,True,16-bit signed integer,512,512,325,0.763671875,0.763671875,1.0,391.0,391.0,325.0,-1023.0,2970.0,-1023.0,-1011.0,-929.0,374.0,1029.0,0.0,-42.0,5.0,91.0,197.0,390.0,829.0,1118.0,0.5860489293275916,0.0,0.0007763876722195088,965.9973400459289,0.0,0.0,0.007581531524658203,501.368429309845,,508,387.9453125,1.52734375,1.515411376953125,292.486328125,160.37109375,True,34,250,217,217.0,1,True,3,True,1,True,1.52734375,1.52734375,1.52734375,37.11700081825256,423,323.033203125,1.2618484497070312,True,14.509765625,3,train
094,LPS,True,16-bit signed integer,512,512,313,0.9760000109672546,0.9760000109672546,0.7989501953125,499.7120056152344,499.7120056152344,250.0714111328125,-2048.0,1779.0,-2048.0,-2048.0,-999.0,266.0,1080.0,0.2985881768857328,-34.0,43.0,176.0,325.0,580.0,1065.0,1304.0,0.3788637835991109,0.0,0.010468515488439403,708.3885415607093,0.0,0.0,0.0,224.85236863049312,,411,401.13600450754166,1.9520000219345093,1.5669375176075846,284.0160031914711,166.89600187540054,True,14,289,276,220.51025390625,2,True,1,True,2,True,1.9520000219345093,1.597900390625,3.9040000438690186,31.856788873672485,331,323.0560036301613,1.2619375141803175,True,13.664000153541565,3,test
095,LPS,True,16-bit signed integer,512,512,257,0.6796875,0.6796875,1.0,348.0,348.0,257.0,-1023.0,1761.0,-1017.0,-1010.0,-918.0,322.0,848.0,0.0,-97.0,-63.0,-2.0,79.0,222.0,553.0,834.0,0.7832691911545919,0.0,1.8964722346655506e-05,706.431530456543,0.0,0.0,0.0,293.9293460083008,,538,365.671875,1.359375,1.42840576171875,277.9921875,161.0859375,True,32,236,205,205.0,1,True,3,True,1,True,1.359375,1.359375,1.359375,33.84959578514099,453,307.8984375,1.202728271484375,True,13.59375,3,train
096,LPS,True,16-bit signed integer,512,512,350,0.7820000052452087,0.7820000052452087,0.7989501953125,400.3840026855469,400.3840026855469,279.632568359375,-3193.0,13843.0,-2048.0,-2048.0,-170.0,454.0,1236.0,0.21529224940708705,-10.0,69.0,207.0,360.0,582.0,993.0,1220.0,0.3236099579068006,0.0,0.0036534888376319667,710.2344530127783,0.17588780128529077,0.0,0.2042252803812543,397.0921174172851,52.38032361653949,538,420.7160028219223,1.5640000104904175,1.643421886023134,312.8000020980835,148.58000099658966,True,60,308,249,198.9385986328125,1,True,2,True,3,True,1.5640000104904175,1.5640000104904175,3.128000020980835,45.59478235244751,432,337.8240022659302,1.3196250088512897,True,12.51200008392334,3,train
097,LPS,True,32-bit signed integer,512,512,300,0.87890625,0.87890625,1.0,450.0,450.0,300.0,-1023.0,1598.0,-1023.0,-1022.0,-966.0,375.0,1040.0,0.0,46.0,97.0,193.0,303.0,495.0,870.0,1077.0,0.38622494518921635,0.0,7.799162889849823e-06,891.4143562316895,0.0,0.0,0.0,540.6591796875,,512,450.0,1.7578125,1.7578125,289.16015625,158.203125,True,35,261,227,227.0,2,True,2,True,2,True,1.7578125,2.4859222776089562,3.515625,38.70039200782776,372,326.953125,1.27716064453125,True,13.18359375,3,test
098,LPS,True,16-bit signed integer,512,512,350,0.7820000052452087,0.7820000052452087,0.801025390625,400.3840026855469,400.3840026855469,280.35888671875,-2048.0,1924.0,-2048.0,-2048.0,-910.0,402.0,1148.0,0.21532612391880582,-33.0,23.0,125.0,277.0,521.0,971.0,1228.0,0.46420525225878134,0.0,0.004827018507057192,796.2127617909174,0.0,0.0,0.0,285.80422789005473,,529,413.6780027747154,1.5640000104904175,1.6159296983387321,284.648001909256,161.092001080513,True,10,267,258,206.66455078125,2,True,2,True,1,True,1.5640000104904175,1.5640000104904175,4.692000031471252,43.094181060791016,396,309.67200207710266,1.2096562581136823,True,10.948000073432922,3,train
099,RAS,True,32-bit signed integer,459,238,286,0.779296875,0.779296875,1.0,357.697265625,185.47265625,286.0,-1023.0,1710.0,-1022.0,-1011.0,-88.0,684.0,1357.1200000003446,0.0,66.0,142.0,266.0,387.0,592.0,1016.0,1222.0,0.21444373316783308,0.0,0.0032254053848548773,591.0345627250672,0.0,0.0,0.0,272.8918813705444,,485,377.958984375,1.3972549438476562,1.4764022827148438,268.078125,147.287109375,True,38,242,205,205.0,2,True,2,True,2,True,1.55859375,1.55859375,3.1171875,19.591811656951904,413,321.849609375,1.2572250366210938,True,19.482421875,3,train
100,LPS,True,16-bit signed integer,512,512,350,0.8659999966621399,0.8659999966621399,0.801025390625,443.3919982910156,443.3919982910156,280.35888671875,-6152.0,24970.0,-2048.0,-2048.0,-965.0,347.0,1207.0,0.22091705322265626,55.0,126.0,253.0,391.0,638.0,1096.0,1342.0,0.2429171841067211,0.0,0.015079976774604145,581.4538428610705,8.677599643072947,0.0,9.823799720538034,381.96336627592837,16.14787439692518,480,415.67999839782715,1.7319999933242798,1.6237499937415123,248.54199904203415,156.74599939584732,True,34,287,254,203.46044921875,2,True,3,True,2,True,1.7319999933242798,1.7319999933242798,2.9268096384039644,30.437976360321045,384,332.5439987182617,1.2989999949932098,True,20.783999919891357,3,train
